year,firm_id,company,naics2,chicago_sites,chicago_emp,chicago_emp_observed,chicago_sites_emp_unknown,cook_ex_sites,cook_ex_emp,msa_ex_cook_sites,msa_ex_cook_emp,il_ex_msa_sites,il_ex_msa_emp,il_sites,il_emp,n_status_codes,sites_in_and_out_chicago,pct_chicago_emp_observed
2008,818533598,GREENBERG TRAURIG,54,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,901675686,IFPC WORLDWIDE INC,56,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,151559044,ST MARTHA MANOR,62,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,236235842,JAY MEDICAR,48,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,592893010,FOX INVESTMENTS,52,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,602876096,INFANT WELFARE SOCIETY-CHICAGO,62,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,397355538,JSM MARKETING LLC,54,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,458388816,WBEZ,51,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,610822124,MAN INVESTMENTS,52,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,425260015,LINCOLN FINANCIAL ADVISORS,52,2,101.0,101.0,0,5,82.0,5,19.0,2,8.0,14,210.0,2,True,100.0
2008,151696440,LESLIE LEWIS ELEMENTARY SCHOOL,61,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,371289034,GREYHOUND PACKAGE XPRESS,48,5,101.0,94.0,0,14,1616.0,30,3538.0,47,2306.0,96,7561.0,1,True,93.1
2008,652342734,SHERRILL BEY TALK SHOW,71,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,382251924,EQUITY,42,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,947790713,CHICAGO ENGLEWOOD CLINIC,92,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,388774432,ST JOSEPH VILLAGE,62,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,242699585,URBAN OASIS NORTH AVE,45,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,657711347,ALIVIO MEDCIAL CTR,62,1,101.0,101.0,0,0,0.0,0,0.0,0,0.0,1,101.0,1,False,100.0
2008,987137056,ESQUIRE DEPOSITION SVC,56,1,101.0,101.0,0,0,0.0,1,50.0,0,0.0,2,151.0,1,True,100.0
2008,218356582,A T PROPERTIES,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820736148,JAMES B MC PHERSON PUBLIC SCHL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820001246,REGIONAL COUNCIL-MIDWESTERN,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,450141254,FRANCES XAVIER WARD SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,641510169,ROSEBUD PRIME,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592895304,MAVERICK TRADING,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,009335050,NAYLOR PIPE CO,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,206763054,QURANIC EDUCATIONAL SOCIETY,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,218409019,A1M AUTO REPAIR,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,150822690,ANESI OZMON RODIN NOVAK KOHEN,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,402848626,LANGSTON HUGHES ELEM SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151182268,IMPERIAL,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,353570591,CHICAGO READER,51,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,448976969,ALLEY,45,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,312303688,AURELIO'S PIZZA,72,1,100.0,100.0,0,6,219.0,16,376.0,2,95.0,25,790.0,2,True,100.0
2008,947561130,KRUSE & ASSOC,56,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,458484615,SPORTS AWARDS INC,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,452183445,ANN SATHER'S RESTAURANT,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,533727640,CHICAGO SYMPHONY ORCHESTRA,71,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,669892085,SMITH & GILL,99,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507754695,STEPPENWOLF THEATRE CO,71,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,408168615,SPIAGGIA RESTAURANT,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,651104648,ENGLISH BAR & RESTAURANT,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,006530414,HECK'S CATERING,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,221830755,INTERNATIONAL VIDEO CONFERENCE,51,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,641603550,CHICAGO POLICE FORENSIC SVC,92,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507705333,CIVIC OPERA HOUSE,71,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,009334087,XTTRIUM LABORATORIES INC,32,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507728566,STUDENT CENTER EAST,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,005769252,FLAIR COMMUNICATIONS AGENCY,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507758043,PRONTO CONNECTIONS,56,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,404705436,GENSLER & ASSOCIATES,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,393280318,PERRILO BMW,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507715191,PREFERRED HOTELS & RESORTS,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,150968154,MERIT SCHOOL OF MUSIC,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,242791747,FLATWATER,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,242833655,WESTWOOD COLLEGE-TECHNOLOGY,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,314336959,NORTHWEST MAILING SVC INC,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,593036890,RUSH-BARTON LLC,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151271657,JET LIVERY SVC INC,48,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,008810285,NATIONAL CASEIN CO,32,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,402844302,TRILOGY,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,450144365,WALTER S CHRISTOPHER SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,641489273,GAGE RESTAURANT & TAVERN,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151608981,MAY ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,269544789,REMODELERS SUPPLY CTR,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,417527074,KDK CORP,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901762559,BARTLIT BECK HERMAN PALENCHAR,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,533911798,SOLOMON CORDWELL BUENZ,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,479597239,AIRCRAFT SERVICE INTERNATIONAL,23,7,100.0,96.0,2,15,138.0,21,281.0,53,648.0,96,1167.0,2,True,96.0
2008,610851040,MEI SOFTWARE,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,232551671,ALIGN COMMUNICATIONS INC,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901795401,PARSON GROUP,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,418311767,IKO CHICAGO INC,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,533795845,LEONA'S CATERING,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151626777,CAPITAL CEMENT CO,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151535077,LLOYD ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,610800534,ORCHESTRA HALL AT SYMPHONY CTR,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151135621,SENECA HOTEL,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,611067497,PHILIP SHERIDAN SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820296077,JAMESON REALTY GROUP,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,664524386,HARRY CARAY'S TAVERN,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,008697567,BALMORAL NURSING HOME,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,947915674,LANG MANUFACTURING INC,56,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901681551,LEGAL HELPERS PC,54,1,100.0,100.0,0,2,8.0,0,0.0,0,0.0,3,108.0,2,True,100.0
2008,819964222,ADVOCATE HEALTH CARE,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,265532614,JONES COLLEGE PREP,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151410172,HURLEY ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820219509,CYBORG SYSTEMS INC,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151028354,TRIPLE A SVC INC,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,315066365,DISP-PACK CORP,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151338233,LAWNDALE COMMUNITY ACADEMY,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,450146972,DE LA SALLE INSTITUTE,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,533743381,COUNCIL FOR ADULT,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,009331976,RADIO FLYER,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,483464178,MARCELLOS FATHER & SON RSTRNT,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592872659,HARRIS & HARRIS,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,641553896,HEAT TREAT CORP OF AMERICA,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,001331743,AMERICAN HEALTH INFORMATION,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151209889,ILLINOIS EYE INSTITUTE,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820079580,FOOD SERVICE PROFESSIONALS,48,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,483552634,OSI SIGNATURES & FINE WOOD,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,001681386,SERVICE WEB OFFSET CORP,32,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820158467,CHUHAK TECSON,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,465370708,STETSON'S CHOP HOUSE & BAR,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,458512167,OSTERIA VIA STATO,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,512431511,ING SECURITIES & OPTIONS,52,1,100.0,100.0,0,5,18.0,11,37.0,10,38.0,27,193.0,1,True,100.0
2008,151283041,BEVERLY COUNTRY CLUB,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,465395358,CITY OF CHICAGO DEPT OF WATER,92,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,150966174,OPEN KITCHENS INC,31,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,417328317,WATER TOWER REALTY MGMT CO,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,007534779,CASTAWAYS,72,1,100.0,100.0,0,1,50.0,0,0.0,0,0.0,2,150.0,1,True,100.0
2008,533773776,MAGELLAN REALTY LLC,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,354469173,ARCHSTONE CONSULTING LLC,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,579177486,ALVAREZ & MARSAL,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,242833770,NEAR NORTH CAREER HIGH SCHOOL,61,1,100.0,0.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,0.0
2008,497755553,ARCHER WIRE INTL CORP,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,009341793,CHICAGO PACKAGING CO,32,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,393640750,GUGGENHEIM PARTNERS,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,465387264,PILSEN LITTLE VILLAGE COMMUNIT,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,424856797,MRS PARKS TAVERN,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,429867617,SAPIENT CORP,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151022332,NEALEY FOODS INC,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592919450,RDM MARKETING,23,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,610862740,BLUE WATER GRILL,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,483462875,GRIFFIN KUBIK STEPHENS,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592870026,FREE FM,71,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,001767722,JLO METAL PRODUCTS INC,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,569142854,GEORGE W COLLINS HIGH SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,402855969,RICONDO & ASSOC,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,417524600,SELLERS MARKET,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,240342832,PARK GRILL,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,408166270,MEALS ON WHEELS,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,269657276,NATIONAL TEACHER'S ACADEMY,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,269513081,ALZHEIMERS ALTERNATIVE CARE,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,593025554,LANCASTER HEALTH GROUP,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,448922401,KALEIDOSCOPE INC,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,631863743,PETE'S MARKET,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507672673,LOCKWOOD,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,402848386,GEORGE B ARMSTRONG PUBLIC SCHL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,450147129,ROBERT LINDBLOM HIGH SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,402886741,INTERNATIONAL SURVEY RESEARCH,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151625449,ALDEN GROUP,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820285930,Z-TEX INC,31,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820605939,SCHUBERT ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,311192074,CLUNE CONSTRUCTION CO,23,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,374156230,BAY VALLEY FOODS,31,1,100.0,100.0,0,2,4.0,0,0.0,4,261.0,7,365.0,2,True,100.0
2008,533732848,B & W RESIDENTIAL REAL ESTATE,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592921860,ADAMS STREET PARTNERS,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151342631,SPRY ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,884934712,UNIVERSITY-ILLINOIS HOSPITAL,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,948013560,CARNICERIA JIMENEZ,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,475708236,SISTERS OF ST CASIMIR,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820222149,COMMERCIAL FORGED PRODUCTS,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,218359339,PEOPLE EN ESPANOL,51,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820725588,ATRIUM HEALTH CARE CTR LTD,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,475708855,JEWEL-OSCO,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901765776,METROPOLITAN CHICAGO,62,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151501012,AMERICAN PLANNING ASSN,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820021061,GIBSON'S STEAKHOUSE & BAR,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,007517477,MATERIAL SERVICE CORP,42,1,100.0,100.0,0,2,190.0,2,33.0,5,258.0,10,581.0,2,True,100.0
2008,820416147,FRONTERA GRILL,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151065562,THUNDERBIRD CATERING,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,972562961,AMERICAN GREENWOOD,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592893507,AMERICAN BANC FINANCIAL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,507866093,MIDC CONSULTANTS,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,610794752,MIDWEST TAX CLINIC,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820178028,P S GREETINGS INC,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,005780192,FOX LIGHTING GALLERIES,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,150839470,MID-AMERICA CLUB,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151063815,SHERMAN ELEMENTARY SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151107042,AMERICAN INSTITUTE-STEEL CNSTR,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820706356,WINDWARD ROOFING,23,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,251974697,EVANS FOOD GROUP LTD,31,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,475703294,JOYCE KILMER PUBLIC SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,552095739,1SYNC,51,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,458443660,DESTEFANO & PARTNERS LTD,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,465370328,INDUSTRIAL COMMISSION,92,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151448784,CITY BEVERAGE-CHICAGO,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,450126875,ST RITA HIGH SCHOOL,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,669872715,PROPERTY & FACILITY MGMT GRP,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,969217041,SAP LABS INC,44,1,100.0,100.0,0,2,850.0,0,0.0,0,0.0,3,950.0,1,True,100.0
2008,009317033,CHICAGO-ALLIS MFG CORP,42,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,550597470,UNCLE JULIO'S HACIENDA,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,001840214,CHICAGO MAYOR'S OFFICE,92,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,820598217,CHICAGO CHOP HOUSE INC,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901764118,ANIXTER PACKAGING SVC,61,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,424688273,DALE J SHERMAN LAW OFFICES,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,315060525,FAIRPLAY FOODS,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,592882625,BONDED COLLECTION CORP,56,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901662064,CLIFFORD LAW OFFICES,54,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,975051624,COOK COUNTY COMMISSIONERS,92,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,654002534,CULINARY CLASSICS,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,611210014,ADVANCE FUNERAL PLANNING,81,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,000103291,VITA FOOD PRODUCTS INC,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,269525952,ACCRETIVE HEALTH,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,669906554,FINANCIAL STRATEGIES & SLTNS,52,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151174786,SUDLER INTL REALTY,53,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,242832764,CENTURY PLATING CO INC,33,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,151493822,GILLESPIE PONTIAC CHEVROLET,44,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,947650982,HUDSON CLUB,72,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
2008,901670075,FOOD TEAM,56,1,100.0,100.0,0,0,0.0,0,0.0,0,0.0,1,100.0,1,False,100.0
